1	1196	0.5782033029383468
1	2396	0.4267639710440072
1	1240	0.37922278152589756
1	2997	0.3652358067580035
1	2858	0.36065400539929554
1	50	0.32202543147984947
1	1291	0.3195875353400942
1	2716	0.31914869727322787
1	1210	0.29793368638001533
1	34	0.29649626706387694
2	260	0.6202585677221409
2	2762	0.4950833275450971
2	608	0.3959309892427845
2	1270	0.3925860986952228
2	2997	0.38944459211012894
2	1240	0.3823411677769527
2	50	0.32743248397775715
2	1291	0.3269153317654698
2	2716	0.32380092297374075
2	1097	0.32159497709248963
3	2762	0.4917637700516605
3	2396	0.4378823336407876
3	608	0.4161816899934387
3	1240	0.3985482797191181
3	50	0.33984680194672323
3	2716	0.3325558245803098
3	34	0.3037259103407172
3	1097	0.30278261283137037
3	2987	0.2961031685932756
3	919	0.2728698169201472
4	2762	0.49354819531831384
4	2396	0.43676688221967985
4	2997	0.42184709438643303
4	608	0.4049164992011524
4	1270	0.3981289680744391
4	2858	0.3715782674701984
4	50	0.33763266676998077
4	1291	0.3369115561155581
4	2716	0.3297705685217517
4	34	0.3068340916889178
5	260	0.6170177207318658
5	1196	0.5779159778664725
5	2396	0.42741726631725385
5	1270	0.3881979861556044
5	1240	0.3785884806527927
5	1097	0.3351187694826867
5	1291	0.3188849561475553
5	1210	0.2974399950742263
5	2628	0.2774368288330666
5	1304	0.26596962664565416
6	260	0.6250938370132256
6	1196	0.5886095399998876
6	2762	0.49392133263342075
6	1270	0.4053842073611658
6	608	0.40435073720969233
6	2997	0.39768448498083253
6	1240	0.3892398104516855
6	1291	0.3350522299760417
6	50	0.3300549801715047
6	2716	0.32769735063371597
7	260	0.6176866593728166
7	2762	0.49975268019454755
7	2396	0.43547678335157114
7	2997	0.41689261973218916
7	608	0.38767442040280436
7	1240	0.3784957472028832
7	2858	0.3750477978008809
7	50	0.33171842176375316
7	1291	0.3293509339836597
7	2716	0.3287289007384368
8	260	0.6160921035030675
8	1196	0.5777872184481561
8	2762	0.49454610615225886
8	1270	0.38769524577353426
8	1240	0.37804294023418433
8	2997	0.3629469287959555
8	1097	0.3367250460362229
8	50	0.3221119856785253
8	2716	0.318014738216511
8	1291	0.31715029197771916
9	260	0.6210990821233976
9	1196	0.582868010170357
9	2396	0.4288163024129853
9	1270	0.3970717352418138
9	1240	0.38412797692570483
9	2997	0.377368476813218
9	1097	0.32750500043425057
9	1291	0.3257137722533199
9	2716	0.32162515842021533
9	34	0.29814662807053116
10	608	0.39106599477703535
10	50	0.3218087653063244
10	34	0.29609481533064297
10	2987	0.2653212469986193
10	1036	0.24653786858402005
10	1219	0.23761476102732249
10	1193	0.2285342789042713
10	3418	0.21985261181519442
10	2916	0.21202170859634945
10	457	0.18710664242158515
11	260	0.617160891138987
11	1196	0.5799398489091457
11	1270	0.3887749158710527
11	1240	0.37979270235836465
11	1097	0.3350957116563239
11	1291	0.31917875942597196
11	2716	0.31860034180119684
11	1210	0.2985039687104674
11	34	0.297716268879058
11	2628	0.2775389684583758
12	260	0.6205267549989322
12	1196	0.5884285359042045
12	2762	0.4917361511658421
12	2396	0.4333136252837863
12	608	0.4024805589716744
12	2997	0.399159963396888
12	1270	0.39181946125633654
12	1240	0.3853596303001868
12	2858	0.3620828405591905
12	50	0.3336368090759582
13	2762	0.4968573542761458
13	2997	0.4409890752727152
13	2396	0.4394399886323853
13	608	0.3954909907154054
13	1270	0.38559808352768266
13	1240	0.38256877183132765
13	2858	0.37650660741599534
13	2716	0.33244871960198075
13	34	0.31296026808040517
13	1304	0.3026695515107554
14	260	0.6221488723558494
14	1196	0.5872026121838063
14	1270	0.3982131902270909
14	1240	0.38691429948397854
14	50	0.3304554365374755
14	1291	0.3294940965809471
14	1097	0.3236167509278301
14	2716	0.323182696899363
14	1210	0.3011511974195221
14	34	0.3006207352400973
15	608	0.39397758706379854
15	1270	0.3888645819059685
15	1240	0.37970309381716505
15	1097	0.3343604413265711
15	2716	0.31886358526018055
15	34	0.2977899948478483
15	2628	0.2774328928969673
15	919	0.2722005354211559
15	2987	0.26882300394833697
15	1304	0.26869432214907
16	260	0.6286224129006567
16	1196	0.5918968380654255
16	2762	0.4899943326252231
16	2396	0.4332163185375004
16	608	0.41455240248717595
16	1270	0.41270567712231054
16	2997	0.3956735618004611
16	1240	0.39525471627618186
16	2858	0.36457603722588344
16	1291	0.3386750456673447
17	608	0.39102424929799096
17	2997	0.3752231232741823
17	1291	0.32148812884260297
17	2716	0.3212168863651587
17	2628	0.27780864965909674
17	919	0.27288736734132857
17	1304	0.2715836988127943
17	2987	0.2712568330337438
17	1036	0.24591678208995935
17	1198	0.24485116490860775
18	2762	0.49328090466022684
18	2396	0.42747686744604113
18	608	0.3953876491466297
18	1270	0.39178254240457927
18	2997	0.36851452201606244
18	2716	0.31936087226409526
18	1304	0.26970504488489816
18	2571	0.2559718976122922
18	3471	0.24878513932720164
18	858	0.244047486856097
19	2396	0.4439701982418345
19	2997	0.4341889605919954
19	608	0.42671024448877765
19	50	0.3475057540958288
19	1304	0.3220488442604723
19	750	0.2512818564666455
19	3418	0.24015724735937072
19	1396	0.23242288668753514
19	2791	0.2319891494680483
19	969	0.23061257742521077
20	260	0.618383538304549
20	1196	0.5810668542607197
20	2762	0.497245885299134
20	2396	0.4291136068339107
20	608	0.3907223122565073
20	1270	0.38960062884837177
20	2997	0.38444612866992006
20	1291	0.3249434027804331
20	50	0.3244344311317881
20	2716	0.32338930268233584
21	260	0.6215348798771314
21	1196	0.5830611738634672
21	2762	0.4928438197960256
21	2396	0.4284680519033022
21	608	0.4004558716331048
21	1270	0.3989518385365523
21	1240	0.3847475509531246
21	2997	0.376913706124544
21	2858	0.3625485238018144
21	1291	0.3267532231029979
22	260	0.6255179519116435
22	50	0.33580150412934695
22	34	0.3068013938084754
22	1304	0.30531806609526635
22	3114	0.2621300198165411
22	3471	0.26035442494802385
22	1219	0.2492540702832732
22	3418	0.24125821771364983
22	750	0.2383091178097201
22	2804	0.23165493601740636
23	1270	0.38910159399862276
23	2716	0.3181869889111964
23	1291	0.3180274241424754
23	1210	0.29831064515948275
23	919	0.27232430606480656
23	2987	0.26684678844886794
23	1304	0.2658880225703143
23	1198	0.2503182098086559
23	3114	0.23659235526524927
23	912	0.2295816151694565
24	1196	0.5812864394310774
24	2762	0.4980837494891646
24	2997	0.38288196591288004
24	1240	0.38084405174145847
24	1097	0.3221228739977245
24	34	0.29975096819829106
24	1210	0.2963802150417158
24	1304	0.2768037877504736
24	2571	0.2566549417903847
24	1036	0.24517370762481452
25	2762	0.49855000809702094
25	2396	0.43533415926008695
25	2997	0.42386679581346
25	608	0.3922123801961
25	1240	0.3815949512361694
25	2858	0.37733003658038017
25	50	0.33360794651597053
25	34	0.30861990950559964
25	1097	0.3036880396239641
25	1304	0.2956613005152299
26	2762	0.4947268099927609
26	2396	0.4265127871950038
26	608	0.3919601719632269
26	2997	0.36459356994891406
26	50	0.3216561550037996
26	1210	0.29773581924256964
26	34	0.2964719010972598
26	919	0.27272507671650675
26	2987	0.267803351214971
26	1304	0.266534234206985
27	1196	0.5894181497656908
27	2762	0.4924363266230256
27	2396	0.4317590945049409
27	608	0.40741096293789264
27	1270	0.40688590068954944
27	1240	0.3907405505462459
27	1291	0.33544642235836464
27	50	0.33116034530936556
27	2716	0.32692762694430155
27	1210	0.3022238261020401
28	1270	0.3888905128080439
28	2716	0.31998812890294
28	34	0.29769640336180775
28	2628	0.27760007911314033
28	2987	0.26914216371924443
28	1304	0.26829478489501624
28	1580	0.2595535658183541
28	1036	0.24608655404483323
28	858	0.24336430451664576
28	1219	0.23979857782806002
29	2396	0.4323243198210071
29	2997	0.4050964809602775
29	608	0.3965243216433121
29	1270	0.392161790812192
29	2858	0.3692613434354068
29	2716	0.32673139612041385
29	1097	0.314347831795503
29	34	0.3049068209575569
29	2987	0.28236238787083323
29	2628	0.2785955633175127
30	260	0.6175713262488408
30	1196	0.5794688235646619
30	2396	0.42831543956312557
30	1270	0.3887572337851264
30	1240	0.37961344483452636
30	1291	0.3208370964856746
30	2716	0.31952037325995686
30	34	0.29795204322514757
30	1210	0.29764700331269506
30	2628	0.2776066604620442
31	260	0.6173491043854139
31	1196	0.5783242710389439
31	2762	0.49503119529642775
31	2396	0.42755469504049887
31	608	0.3918306053690685
31	1240	0.3789675303267273
31	2997	0.3672987776692595
31	2858	0.36102840770443306
31	1097	0.3337026334998273
31	50	0.3224675702412206
32	260	0.6189411751886682
32	1196	0.5819041861310992
32	2396	0.42990205427255057
32	2997	0.39005216235216467
32	1270	0.38969264665084874
